data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf
2019-12-01,201949,3.0,3,3,3,4209102,0.56152505,0.5019593,0,2,420910220194919590,2023-08-21,1.1285723,Joinville,597658.0,19.5714285714286,90.9839951428571,1,0,0,84.6527385714286,78.733221,20.8285714285714,21.5714285714286,0,,,,
2019-12-08,201950,1.0,1,1,1,4209102,0.123132035,0.16731977,0,2,420910220195019590,2023-08-21,0.33093715,Joinville,597658.0,21.0,93.3658442857143,1,0,0,88.9623257142857,82.9549714285714,21.974603,23.0,1,,,,
2019-12-15,201951,1.0,1,1,1,4209102,0.167015,0.16731977,0,2,420910220195119590,2023-08-21,0.3873041,Joinville,597658.0,21.0,97.48004,1,0,0,94.5735242857143,90.9435457142857,21.6428571428571,22.1428571428571,0,,,,
2019-12-22,201952,0.0,0,0,0,4209102,0.0,0.0,0,1,420910220195219590,2023-08-21,0.0,Joinville,597658.0,21.5714285714286,94.1301471428571,0,0,0,87.3726128571429,81.3843681428571,23.3571428571429,24.5714285714286,0,,,,
2019-12-29,202001,2.0,2,2,2,4209102,0.7692239,0.33463955,0,1,420910220200119590,2023-08-21,2.1531599,Joinville,597658.0,22.1666666666667,98.042255,1,0,0,86.1531108333333,74.6016748333333,24.449074,27.0,2,,,,
2020-01-05,202002,4.0,4,4,4,4209102,0.93654877,0.6692791,0,1,420910220200219590,2023-08-21,3.9615693,Joinville,597658.0,22.2857142857143,100.0,1,0,0,83.45987,67.167763,26.9047625714286,31.1428571428571,2,,,,
2020-01-12,202003,4.0,4,4,4,4209102,0.806532,0.6692791,0,2,420910220200319590,2023-08-21,1.9602447,Joinville,597658.0,20.4285714285714,97.4421842857143,1,0,0,76.3131028571429,57.5086964285714,25.2297408571429,28.7142857142857,0,,,,
2020-01-19,202004,5.0,5,5,5,4209102,0.73050994,0.8365989,0,2,420910220200419590,2023-08-21,1.5050638,Joinville,597658.0,19.8571428571429,99.1328242857143,1,0,0,80.768472,66.3933861428571,23.968254,27.1428571428571,3,,,,
2020-01-26,202005,5.0,5,5,5,4209102,0.6155774,0.8365989,0,2,420910220200519590,2023-08-21,1.2043614,Joinville,597658.0,22.2857142857143,97.5103678571429,1,0,0,82.9873758571429,66.1869675714286,26.634503,30.5714285714286,4,,,,
2020-02-02,202006,17.0,17,17,17,4209102,0.99521196,2.8444362,0,2,420910220200619590,2023-08-21,3.1984205,Joinville,597658.0,23.0,96.6624185714286,1,0,0,91.1640542857143,86.1125021428571,24.3594104285714,25.5714285714286,12,,,,
2020-02-09,202007,56.0,56,56,56,4209102,1.0,9.369907,0,2,420910220200719590,2023-08-21,5.2952476,Joinville,597658.0,20.4285714285714,94.1091085714286,1,1,1,91.8221114285714,89.3000228571429,21.4833334285714,22.0,46,,,,
2020-02-16,202008,80.0,80,80,80,4209102,0.99999994,13.385582,0,3,420910220200819590,2023-08-21,3.059305,Joinville,597658.0,22.8571428571429,96.6431921428571,1,1,1,89.7591465714286,84.2635048571429,24.5714285714286,25.7142857142857,60,,,,
2020-02-23,202009,81.0,81,81,81,4209102,0.996349,13.552901,0,3,420910220200919590,2023-08-21,1.6046642,Joinville,597658.0,18.0,93.9698971428571,0,1,1,87.4897957142857,79.8549757142857,20.5619048571429,22.4285714285714,67,,,,
2020-03-01,202010,226.0,226,226,226,4209102,1.0,37.81427,0,3,420910220201019590,2023-08-21,2.8897295,Joinville,597658.0,18.2857142857143,100.0,1,1,1,90.226088,79.3515857142857,21.0827662857143,23.5714285714286,199,,,,
2020-03-08,202011,254.0,254,254,254,4209102,1.0,42.49922,0,3,420910220201119590,2023-08-21,2.0621808,Joinville,597658.0,19.0,100.0,1,1,1,89.4558842857143,79.7335871428571,21.8785714285714,24.2857142857143,226,,,,
2020-03-15,202012,228.0,228,228,228,4209102,0.9749701,38.148907,0,3,420910220201219590,2023-08-21,1.2121159,Joinville,597658.0,21.7142857142857,100.0,1,1,1,81.9252898571429,65.3983635714286,25.7413548571429,29.1428571428571,207,,,,
2020-03-22,202013,384.0,384,384,384,4209102,1.0,64.25079,0,3,420910220201319590,2023-08-21,1.6226226,Joinville,597658.0,19.1428571428571,100.0,1,1,1,77.0885178571429,57.2084242857143,24.0,28.0,346,,,,
2020-03-29,202014,536.0,536,536,536,4209102,1.0,89.683395,0,3,420910220201419590,2023-08-21,1.8685917,Joinville,597658.0,21.1428571428571,88.8159615714286,1,1,2,70.7228918571429,56.345476,25.6984127142857,28.8571428571429,497,,,,
2020-04-05,202015,809.0,809,809,809,4209102,1.0,135.3617,0,3,420910220201519590,2023-08-21,2.0405362,Joinville,597658.0,19.5714285714286,85.5430685714286,1,1,2,68.5118241428572,57.0563544285714,22.9285714285714,25.2857142857143,726,,,,
2020-04-12,202016,973.0,973,973,973,4209102,1.0,162.80214,0,4,420910220201619590,2023-08-21,1.7115115,Joinville,597658.0,18.4285714285714,83.3614238571429,1,1,2,60.7913091428571,46.241628,23.0238097142857,26.2857142857143,799,,,,
2020-04-19,202017,1122.0,1122,1122,1122,4209102,1.0,187.73279,0,4,420910220201719590,2023-08-21,1.4567015,Joinville,597658.0,19.4285714285714,90.1545248571429,1,1,2,72.7307071428571,60.7139848571429,23.7499997142857,26.4285714285714,828,,,,
2020-04-26,202018,1098.0,1098,1098,1098,4209102,0.99963593,183.7171,0,4,420910220201819590,2023-08-21,1.1614497,Joinville,597658.0,20.7142857142857,95.7853528571429,1,1,2,79.6282115714286,67.1997757142857,24.0119048571429,26.7142857142857,783,,,,
2020-05-03,202019,1265.0,1265,1265,1265,4209102,0.9999859,211.65952,0,4,420910220201919590,2023-08-21,1.1898725,Joinville,597658.0,15.5714285714286,94.7938971428571,0,1,2,72.1975124285714,56.5086892857143,20.7009802857143,24.0,853,,,,
2020-05-10,202020,1068.0,1068,1068,1068,4209102,0.09480072,178.69751,0,4,420910220202019590,2023-08-21,0.94557124,Joinville,597658.0,17.2857142857143,95.0016662857143,0,0,2,76.3358537142857,62.9525068571429,21.4761908571429,24.2857142857143,688,,,,
2020-05-17,202021,977.0,977,977,977,4209102,0.00011600345,163.47142,0,4,420910220202119590,2023-08-21,0.8521447,Joinville,597658.0,17.8571428571429,94.9850742857143,0,0,2,71.358245,54.2431015714286,22.654762,26.0,647,,,,
2020-05-24,202022,768.0,768,768,768,4209102,4.1233683e-13,128.50159,0,4,420910220202219590,2023-08-21,0.7148044,Joinville,597658.0,14.7142857142857,83.1327228571429,0,0,2,58.3568525714286,42.6390261428571,20.5119048571429,24.4285714285714,548,,,,
2020-05-31,202023,559.0,559,559,559,4209102,0.0,93.53175,0,4,420910220202319590,2023-08-21,0.59625256,Joinville,597658.0,15.7142857142857,98.21977,0,0,2,88.0370177142857,77.7355421428571,18.6547618571429,20.5714285714286,345,,,,
2020-06-07,202024,454.0,454,454,454,4209102,0.0,75.96317,0,4,420910220202419590,2023-08-21,0.5927018,Joinville,597658.0,17.8571428571429,98.25244,0,0,2,85.0831551428571,70.6346491428571,21.3690474285714,23.8571428571429,224,,,,
2020-06-14,202025,431.0,431,431,431,4209102,6.955627e-08,72.11482,0,4,420910220202519590,2023-08-21,0.7187881,Joinville,597658.0,17.1428571428571,96.4914471428571,0,0,1,80.5999878571428,68.8984758571429,20.9801588571429,23.4285714285714,230,,,,
2020-06-21,202026,374.0,374,374,374,4209102,5.8536472e-05,62.577595,0,1,420910220202619590,2023-08-21,0.7682776,Joinville,597658.0,16.2857142857143,96.5113405714286,0,0,1,79.2284341428571,66.1365491428571,20.3051951428571,23.2857142857143,181,,,,
2020-06-28,202027,242.0,242,242,242,4209102,2.0465851e-12,40.491386,0,1,420910220202719590,2023-08-21,0.57745725,Joinville,597658.0,13.0,85.945646,0,0,1,69.3920125714286,54.6896615714286,16.8556787142857,20.1428571428571,125,,,,
2020-07-05,202028,209.0,209,209,209,4209102,8.9012975e-10,34.969833,0,1,420910220202819590,2023-08-21,0.5964129,Joinville,597658.0,14.7142857142857,95.8206285714286,0,0,1,80.6456228571429,68.5116552857143,18.2205628571429,20.4285714285714,55,,,,
2020-07-12,202029,152.0,152,152,152,4209102,2.6296412e-09,25.432606,0,1,420910220202919590,2023-08-21,0.560518,Joinville,597658.0,15.0,93.9293257142857,0,0,1,84.0707494285714,76.6243114285714,17.6612554285714,19.2857142857143,17,,,,
2020-07-19,202030,129.0,129,129,129,4209102,7.752294e-06,21.584251,0,1,420910220203019590,2023-08-21,0.6206561,Joinville,597658.0,17.1428571428571,95.7886922857143,0,0,1,75.0078635714286,59.7033075714286,22.0480517142857,25.4285714285714,15,,,,
2020-07-26,202031,71.0,71,71,71,4209102,9.812767e-10,11.8797035,0,1,420910220203119590,2023-08-21,0.44088322,Joinville,597658.0,13.8571428571429,96.409652,0,0,1,82.4820541428571,73.1077395714286,16.7920248571429,18.8571428571429,8,,,,
2020-08-02,202032,54.0,54,54,54,4209102,1.4720612e-07,9.035268,0,1,420910220203219590,2023-08-21,0.44722033,Joinville,597658.0,15.2857142857143,97.3461334285714,0,0,1,75.9553944285714,58.8265017142857,20.4314017142857,23.4285714285714,4,,,,
2020-08-09,202033,45.0,45,45,45,4209102,0.00024351676,7.52939,0,1,420910220203319590,2023-08-21,0.5344357,Joinville,597658.0,16.5714285714286,95.7927928571429,0,0,1,83.0256574285714,71.4915304285714,19.6953338571429,22.2857142857143,1,,,,
2020-08-16,202034,27.0,27,27,27,4209102,0.0002446703,4.517634,0,1,420910220203419590,2023-08-21,0.4596836,Joinville,597658.0,12.7142857142857,97.3552028571429,0,0,1,84.5268541428571,71.646078,15.2929567142857,17.0,3,,,,
2020-08-23,202035,25.0,25,25,25,4209102,0.01238705,4.1829944,0,1,420910220203519590,2023-08-21,0.5770004,Joinville,597658.0,12.1428571428571,99.0997914285714,0,0,0,76.2327472857143,63.064347,18.829456,22.2857142857143,3,,,,
2020-08-30,202036,12.0,12,12,12,4209102,0.0011266951,2.0078373,0,1,420910220203619590,2023-08-21,0.37968737,Joinville,597658.0,17.4285714285714,95.8420971428571,0,0,0,88.4593814285714,79.6604757142857,19.1865907142857,21.1428571428571,0,,,,
2020-09-06,202037,24.0,24,24,24,4209102,0.5359209,4.0156746,0,1,420910220203719590,2023-08-21,1.0263075,Joinville,597658.0,17.7142857142857,100.0,0,0,0,87.0537608571429,76.6725802857143,21.1568552857143,23.8571428571429,1,,,,
2020-09-13,202038,16.0,16,16,16,4209102,0.29402167,2.6771164,0,1,420910220203819590,2023-08-21,0.8345395,Joinville,597658.0,17.1428571428571,98.2499085714286,0,0,0,82.9608578571429,65.963009,20.6607602857143,24.5714285714286,0,,,,
2020-09-20,202039,28.0,28,28,28,4209102,0.8986679,4.6849537,0,1,420910220203919590,2023-08-21,1.4479953,Joinville,597658.0,14.8571428571429,95.0164728571429,0,0,1,79.0574218571429,62.3212127142857,18.3953661428571,22.1428571428571,2,,,,
2020-09-27,202040,18.0,18,18,18,4209102,0.33037493,3.011756,0,1,420910220204019590,2023-08-21,0.8695753,Joinville,597658.0,19.1428571428571,98.2719005714286,1,0,0,85.6414055714286,71.3291927142857,22.1266337142857,26.1428571428571,1,,,,
2020-10-04,202041,13.0,13,13,13,4209102,0.071410015,2.175157,0,1,420910220204119590,2023-08-21,0.6060148,Joinville,597658.0,17.7142857142857,100.0,0,0,0,90.9676074285714,79.1126547142857,20.1324111428571,22.1428571428571,0,,,,
2020-10-11,202042,16.0,16,16,16,4209102,0.30739036,2.6771164,0,1,420910220204219590,2023-08-21,0.8448854,Joinville,597658.0,16.0,98.21977,0,0,0,77.9847042857143,63.0055314285714,20.7688488571429,23.8571428571429,2,,,,
2020-10-18,202043,19.0,19,19,19,4209102,0.694641,3.1790757,0,1,420910220204319590,2023-08-21,1.1856498,Joinville,597658.0,19.2857142857143,98.2910742857143,1,0,0,82.3629534285714,69.6456655714286,23.1210315714286,26.0,1,,,,
2020-10-25,202044,16.0,16,16,16,4209102,0.4937142,2.6771164,0,1,420910220204419590,2023-08-21,0.9945238,Joinville,597658.0,18.2857142857143,98.3242914285714,1,0,0,75.7056545714286,57.5155108571429,23.1051585714286,26.7142857142857,1,,,,
2020-11-01,202045,20.0,20,20,20,4209102,0.6795807,3.3463955,0,1,420910220204519590,2023-08-21,1.163588,Joinville,597658.0,14.0,98.1858442857143,0,0,0,71.2323467142857,54.1049867142857,19.8640871428571,23.5714285714286,1,,,,
2020-11-08,202046,20.0,20,20,20,4209102,0.63979185,3.3463955,0,1,420910220204619590,2023-08-21,1.1221031,Joinville,597658.0,19.7142857142857,99.1517885714286,1,0,0,84.8898992857143,71.3425887142857,23.4207264285714,26.4285714285714,0,,,,
2020-11-15,202047,36.0,36,36,36,4209102,0.986522,6.023512,0,1,420910220204719590,2023-08-21,1.8244503,Joinville,597658.0,19.0,98.31222,1,1,1,83.2209737142857,65.8640961428571,21.9660947142857,25.2857142857143,3,,,,
2020-11-22,202048,33.0,33,33,33,4209102,0.8781221,5.5215526,0,2,420910220204819590,2023-08-21,1.3602005,Joinville,597658.0,21.2857142857143,97.4489785714286,1,0,1,80.8408528571428,67.8779225714286,24.6948877142857,27.1428571428571,0,,,,
2020-11-29,202049,49.0,49,49,49,4209102,0.9790121,8.1986685,0,2,420910220204919590,2023-08-21,1.581399,Joinville,597658.0,21.1285714285714,,1,1,1,,,,,0,,,,
2020-12-06,202050,43.0,43,43,43,4209102,0.74164504,7.1947503,0,2,420910220205019590,2023-08-21,1.1551425,Joinville,597658.0,20.9714285714286,,1,0,1,,,,,2,,,,
2020-12-13,202051,26.0,26,26,26,4209102,0.029144447,4.350314,0,2,420910220205119590,2023-08-21,0.6283726,Joinville,597658.0,20.8142857142857,,1,0,1,,,,,2,,,,
2020-12-20,202052,10.0,10,10,10,4209102,1.3826133e-05,1.6731977,0,2,420910220205219590,2023-08-21,0.26464698,Joinville,597658.0,20.6571428571429,,1,0,0,,,,,1,,,,
2020-12-27,202053,23.0,23,23,23,4209102,0.27327806,3.8483548,0,2,420910220205319590,2023-08-21,0.8444893,Joinville,597658.0,20.5,100.0,1,0,0,90.621012,78.9369275,22.3888895,25.0,0,,,,
2021-01-03,202101,30.0,30,30,30,4209102,0.98412377,5.0195932,0,2,420910220210119685,2023-11-24,1.9066924,Joinville,597658.0,21.5714285714286,100.0,1,0,0,81.8423958571429,61.110328,26.1690012857143,30.8571428571429,1,,,,
2021-01-10,202102,60.0,60,60,60,4209102,0.99999964,10.0391865,0,2,420910220210219685,2023-11-24,3.3784502,Joinville,597658.0,23.0,100.0,1,1,1,88.6393685714286,76.0780821428571,25.9057534285714,28.7142857142857,8,,,,
2021-01-17,202103,60.0,60,60,60,4209102,0.99810016,10.0391865,0,3,420910220210319685,2023-11-24,1.8460507,Joinville,597658.0,21.1428571428571,100.0,1,1,1,92.3925378571429,80.591204,23.6309527142857,26.0,19,,,,
2021-01-24,202104,71.0,71,71,71,4209102,0.9721251,11.8797035,0,3,420910220210419685,2023-11-24,1.4178352,Joinville,597658.0,22.5714285714286,100.0,1,1,1,92.41349,79.2283395714286,25.2222221428571,28.4285714285714,24,,,,
2021-01-31,202105,84.0,84,84,84,4209102,0.9674578,14.054861,0,3,420910220210519685,2023-11-24,1.3585463,Joinville,597658.0,22.7142857142857,99.1517885714286,1,1,1,79.0556685714286,61.5701401428571,27.2511671428571,30.7142857142857,28,,,,
