data_iniSE,epiweek,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
2023-04-09,202315,5649,5649,5649,5649,4209102,1,914.1087,0,4,420910220231519800,2024-04-15,1.229088,Joinville,617979,18.7142857142857,100,1,1,2,86.5265162857143,68.8062148571429,22.7894741428571,26.8571428571429,4176,NA,NA,NA,NA,4209102,17.742,23.849442857142854,20.36487142857143,128.0941,70.14177142857143,96.90481428571428,86.8068
2023-04-16,202316,5648,5648,5648,5648,4209102,0.99998295,913.9469,0,4,420910220231619840,2024-04-22,1.0828036,Joinville,617979,16.5714285714286,99.0997914285714,0,1,2,82.4042524285714,64.138911,20.7744361428571,24.7142857142857,4458,NA,NA,NA,NA,4209102,15.299557142857145,22.164614285714286,18.485185714285716,334.35269999999997,65.00057142857143,93.98604285714286,81.51528571428571
2023-04-23,202317,5879,5879,5879,5879,4209102,0.99959594,951.32684,0,4,420910220231719900,2024-04-29,1.0647749,Joinville,617979,17.7142857142857,100,0,1,2,87.9393574285714,70.491297,21.1616541428571,24.4285714285714,4282,NA,NA,NA,NA,4209102,16.3967,22.27888571428571,19.03348571428571,53.0419,70.68608571428571,97.18237142857144,86.88341428571428
2023-04-30,202318,6184,6184,6184,6184,4209102,0.9999972,1000.6813,0,4,420910220231819840,2024-05-06,1.086939,Joinville,617979,21.1851851851852,96.7561925925926,1,1,2,95.2856148148148,94.1039940740741,21.4320986666667,21.6296296296296,4776,NA,NA,NA,NA,4209102,17.986671428571427,24.502514285714287,20.76087142857143,11.7472,69.18065714285714,98.52025714285716,88.08251428571428
2023-05-07,202319,5552,5552,5552,5552,4209102,0.0037164018,898.4124,0,4,420910220231919900,2024-05-13,0.95106775,Joinville,617979,19.4615384615385,96.6440080769231,1,0,2,92.0160261538462,86.9442338461538,20.4291498846154,21.3846153846154,4646,NA,NA,NA,NA,4209102,15.792157142857144,21.549614285714284,18.590257142857144,85.5429,66.2467,96.24657142857144,84.20147142857142
2023-05-14,202320,4058,4058,4058,4058,4209102,0,656.6566,0,4,420910220232019840,2024-05-20,0.70173305,Joinville,617979,14,100,0,0,2,89.0722714285714,78.5434418571429,16.4661655714286,19,3412,NA,NA,NA,NA,4209102,11.839985714285714,21.99332857142857,16.409871428571428,1.5645,57.62037142857143,95.66205714285717,81.02764285714285
2023-05-21,202321,3160,3160,3160,3160,4209102,0,511.34424,0,4,420910220232119900,2024-05-27,0.60687405,Joinville,617979,17.7142857142857,98.3597585714286,0,0,2,88.7775614285714,75.4164818571429,20.7894738571429,23.8571428571429,2451,NA,NA,NA,NA,4209102,15.28657142857143,23.7621,18.8609,4.2915,63.78754285714285,98.23837142857144,86.00561428571429
2023-05-28,202322,2912,2912,2912,2912,4209102,0,471.2134,0,4,420910220232219900,2024-06-03,0.68600327,Joinville,617979,16.6923076923077,100,0,0,2,97.1567712307692,94.7910348461538,16.8653846153846,17.1153846153846,2222,NA,NA,NA,NA,4209102,13.351742857142858,20.143642857142854,16.314514285714285,126.1556,68.7268,94.66701428571427,85.59598571428572
2023-06-04,202323,2718,2718,2718,2718,4209102,0,439.82077,0,4,420910220232319900,2024-06-10,0.79429543,Joinville,617979,14.5990142857143,94.5437857142857,0,0,2,82.8905714285714,59.6117,18.7070428571429,25.1512714285714,2062,NA,NA,NA,NA,4209102,13.663457142857142,23.79992857142857,17.918071428571427,18.3061,58.21371428571429,94.40127142857142,81.45612857142856
2023-06-11,202324,2565,2565,2565,2565,4209102,3.181637e-8,415.06265,0,4,420910220232419900,2024-06-10,0.86449564,Joinville,617979,14.0040428571429,89.4049142857143,0,0,2,82.7138142857143,74.938,15.9394714285714,18.522,1800,NA,NA,NA,NA,4209102,12.509614285714283,17.262785714285716,14.543214285714289,479.8216,76.22262857142857,92.17661428571428,84.6928
2023-06-18,202325,1834,1834,1834,1834,4209102,0,296.77383,0,4,420910220232519900,2024-06-24,0.67977124,Joinville,617979,15.7142857142857,93.1309962857143,0,0,2,91.8036805714286,90.1873077142857,15.904762,16.1428571428571,1201,NA,NA,NA,NA,4209102,11.687642857142857,20.986757142857144,15.533171428571428,23.4957,63.763,94.5423,83.64628571428571
2023-06-25,202326,1519,1519,1519,1519,4209102,0,245.80124,0,4,420910220232619900,2024-07-01,0.6386304,Joinville,617979,17.2857142857143,96.5049491428571,0,0,2,94.6728728571429,93.1178968571429,17.8095238571429,18.2857142857143,972,NA,NA,NA,NA,4209102,13.642557142857145,22.676571428571428,17.456214285714285,16.625700000000002,62.499385714285715,91.3804,80.87164285714286
2023-07-02,202327,1236,1236,1236,1236,4209102,0,200.00679,0,4,420910220232719940,2024-07-09,0.6349261,Joinville,617979,15.8888888888889,97.2752441481481,0,0,2,95.9132201481481,94.5511961481482,16.0925925925926,16.4074074074074,824,NA,NA,NA,NA,4209102,13.124185714285714,20.904471428571423,16.41292857142857,22.3985,65.71185714285714,94.86914285714283,84.1931
2023-07-09,202328,936,936,936,936,4209102,0,151.46146,0,4,420910220232819900,2024-07-15,0.6037518,Joinville,617979,14.6671,93.2428571428571,0,0,2,84.1566714285714,74.4175571428571,16.6975,19.0946428571429,588,NA,NA,NA,NA,4209102,13.653242857142857,18.851514285714284,15.934057142857142,250.6055,72.47422857142857,91.72448571428572,83.37378571428572
2023-07-16,202329,708,708,708,708,4209102,0,114.567,0,4,420910220232919940,2024-07-25,0.5727638,Joinville,617979,13.7184714285714,93.0274571428571,0,0,2,87.5119714285714,77.2356714285714,15.4481714285714,18.1656285714286,442,NA,NA,NA,NA,4209102,12.305528571428573,17.080757142857145,14.159357142857145,114.2927,77.67317142857144,96.38111428571428,89.62931428571429
2023-07-23,202330,570,570,570,570,4209102,0,92.236145,0,4,420910220233019900,2024-07-30,0.5906347,Joinville,617979,15.4170285714286,93.2794571428571,0,0,2,85.342,70.3347285714286,17.9577285714286,21.8828,256,NA,NA,NA,NA,4209102,14.272042857142855,21.7384,17.320685714285716,87.5175,67.78057142857143,94.32728571428572,84.17692857142858
2023-07-30,202331,592,592,592,592,4209102,5.8074506e-6,95.796135,0,4,420910220233119940,2024-08-06,0.78667355,Joinville,617979,13.2267571428571,92.7811,0,0,2,82.6872,60.4168571428571,17.2666857142857,23.6800285714286,228,NA,NA,NA,NA,4209102,12.199385714285714,22.6835,16.658871428571427,9.5522,59.912885714285714,94.24955714285714,81.87901428571429
2023-08-06,202332,419,419,419,419,4209102,1.6859447e-10,67.80166,0,4,4.2091022023321997e+17,2024-08-14,0.6749349,Joinville,617979,15.8855428571429,95.5080571428571,0,0,2,88.7592,76.6968,17.9072285714286,20.9351428571429,157,NA,NA,NA,NA,4209102,15.0593,21.927942857142856,17.623585714285714,297.06780000000003,72.24015714285714,96.94242857142856,87.56221428571429
2023-08-13,202333,433,433,433,433,4209102,2.5276112e-4,70.06711,0,4,420910220233319940,2024-08-21,0.7997747,Joinville,617979,15.3896142857143,92.3822285714286,0,0,2,83.3640714285714,67.071271428571393,18.1577857142857,22.4247285714286,164,NA,NA,NA,NA,4209102,14.522614285714283,22.10674285714286,17.6544,54.394,65.64158571428571,95.0429857142857,83.51577142857143
2023-08-20,202334,360,360,360,360,4209102,7.7840356e-5,58.254406,0,4,4.2091022023341997e+17,2024-08-27,0.7681585,Joinville,617979,15.7258428571429,90.8419571428571,0,0,2,77.8673142857143,59.7560428571429,19.2818857142857,23.8376714285714,126,NA,NA,NA,NA,4209102,15.029828571428572,23.236485714285713,18.55842857142857,98.2785,58.02137142857143,90.72692857142856,76.7915
2023-08-27,202335,347,347,347,347,4209102,0.007123016,56.150776,0,4,42091022023352e4,2024-09-03,0.83703804,Joinville,617979,13.3601142857143,89.3831857142857,0,0,2,81.5047428571429,67.9870571428571,15.7680285714286,19.1906285714286,144,NA,NA,NA,NA,4209102,12.161957142857142,18.35851428571429,14.841,40.8561,69.93768571428572,91.94865714285714,83.0289
2023-09-03,202336,314,314,314,314,4209102,0.010349216,50.810787,0,1,4.2091022023361997e+17,2024-09-12,0.83815414,Joinville,617979,17.1857857142857,92.6655714285714,0,0,1,84.5218571428571,74.4371857142857,19.8531285714286,23.1583571428571,142,NA,NA,NA,NA,4209102,16.2768,23.936642857142857,19.60324285714286,127.067,70.06648571428572,92.37284285714286,83.28045714285714
2023-09-10,202337,327,327,327,327,4209102,0.24969237,52.91442,0,1,42091022023372e4,2024-09-17,0.9492254,Joinville,617979,16.5976571428571,93.6283714285714,0,0,1,81.4494857142857,63.6815857142857,19.5618142857143,23.8634,146,NA,NA,NA,NA,4209102,15.714942857142857,23.922057142857145,19.02347142857143,37.727,61.17212857142857,94.96767142857144,81.82358571428571
2023-09-17,202338,316,316,316,316,4209102,0.33453068,51.134422,0,1,4.2091022023381997e+17,2024-09-24,0.9668636,Joinville,617979,18.4934142857143,94.6955,1,0,1,82.4683,63.8331142857143,22.3726285714286,27.8567857142857,128,NA,NA,NA,NA,4209102,17.6843,28.464528571428573,22.227642857142857,43.801300000000005,60.352514285714285,95.47265714285714,81.53758571428571
2023-09-24,202339,320,320,320,320,4209102,0.4911411,51.781696,0,1,42091022023392e4,2024-10-02,0.99824774,Joinville,617979,18.0605285714286,92.9321571428571,1,0,1,86.9188,77.5357,20.0562714285714,23.0224285714286,92,NA,NA,NA,NA,4209102,17.4542,23.3553,19.832857142857144,107.6239,72.34422857142857,93.7076,85.7111
2023-10-01,202340,300,300,300,300,4209102,0.2422385,48.545338,0,1,4.2091022023402003e+17,2024-10-09,0.9453048,Joinville,617979,17.0379142857143,94.3685857142857,0,0,1,89.4761857142857,82.2518571428571,18.4044,20.3711857142857,57,NA,NA,NA,NA,4209102,16.426157142857143,21.45248571428571,18.402842857142858,504.682,80.38284285714286,95.63907142857144,90.02487142857143
2023-10-08,202341,250,250,250,250,4209102,0.0060030874,40.45445,0,1,42091022023412e4,2024-10-16,0.80825883,Joinville,617979,16.7335857142857,94.9489857142857,0,0,1,88.5354714285714,80.3523857142857,18.4995857142857,20.8751285714286,39,NA,NA,NA,NA,4209102,15.677014285714286,20.2107,17.52617142857143,473.2913,78.52958571428572,96.52537142857145,89.56377142857143
2023-10-15,202342,364,364,364,364,4209102,0.9960775,58.901676,0,1,4.2091022023422003e+17,2024-10-23,1.2305129,Joinville,617979,16.9135142857143,94.2753571428571,0,1,1,87.1909857142857,78.7002142857143,18.4586142857143,20.6108142857143,62,NA,NA,NA,NA,4209102,16.047485714285713,20.903042857142857,17.997685714285716,141.986,76.85525714285714,96.54977142857145,88.65317142857143
2023-10-22,202343,339,339,339,339,4209102,0.9504789,54.85623,0,3,42091022023432e4,2024-10-30,1.1397682,Joinville,617979,18.2728714285714,93.6706571428571,1,1,1,85.9178142857143,74.9213714285714,20.2933714285714,23.0077571428571,72,NA,NA,NA,NA,4209102,17.401385714285716,23.353214285714287,19.717542857142856,125.0906,74.21182857142857,97.4177,88.03105714285714
2023-10-29,202344,239,239,239,239,4209102,3.7953362e-4,38.674454,0,3,4.2091022023442003e+17,2024-11-05,0.75086904,Joinville,617979,18.9569142857143,93.2822857142857,1,0,1,85.5429571428571,74.2179714285714,21.0674428571429,24.0474857142857,89,NA,NA,NA,NA,4209102,18.216628571428572,24.240928571428572,20.844842857142854,279.6627,73.52504285714285,94.08385714285714,85.64801428571428
2023-11-05,202345,368,368,368,368,4209102,0.9769708,59.54895,0,1,420910220234520060,2024-11-12,1.164966,Joinville,617979,17.0517,90.2206,0,1,1,76.5591857142857,61.3762285714286,20.9582857142857,25.9575714285714,141,NA,NA,NA,NA,4209102,15.593714285714285,25.55201428571429,20.0568,10.7966,62.42017142857143,95.23154285714286,80.21932857142856
2023-11-12,202346,220,220,220,220,4209102,2.4944157e-4,35.599915,0,1,4.2091022023462003e+17,2024-11-19,0.7355404,Joinville,617979,21.4065,96.1966142857143,1,0,1,87.8505857142857,73.3044714285714,23.7472857142857,27.7795714285714,82,NA,NA,NA,NA,4209102,21.406014285714285,29.734328571428573,24.742385714285714,99.2213,64.68035714285715,96.63321428571427,85.39261428571429
2023-11-19,202347,378,378,378,378,4209102,0.99893993,61.167126,0,1,420910220234720060,2024-11-29,1.2674614,Joinville,617979,18.9378714285714,95.7586,1,1,1,84.8686285714286,71.0364,21.4852857142857,24.6421142857143,249,NA,NA,NA,NA,4209102,18.93787142857143,24.642114285714285,21.485285714285716,141.052,71.0364,95.7586,84.86862857142857
2023-11-26,202348,474,474,474,474,4209102,1,76.70164,0,3,4.2091022023482003e+17,2024-12-03,1.5373414,Joinville,617979,19.7058571428571,96.7064428571429,1,1,2,88.2172285714286,73.6535714285714,22.2281285714286,25.8461142857143,396,NA,NA,NA,NA,4209102,19.70585714285714,25.84611428571429,22.22812857142857,170.8938,73.65357142857142,96.70644285714286,88.21722857142858
2023-12-03,202349,494,494,494,494,4209102,0.99999356,79.93799,0,3,420910220234920060,2024-12-10,1.348352,Joinville,617979,20.7029714285714,96.7134571428572,1,1,2,88.6206285714286,76.8768428571429,22.8524142857143,25.4452571428571,486,NA,NA,NA,NA,4209102,20.70297142857143,25.445257142857145,22.85241428571429,284.5741,76.87684285714286,96.71345714285717,88.62062857142857
2023-12-10,202350,522,522,522,522,4209102,0.9951341,84.46889,0,4,420910220235020100,2024-12-17,1.1814717,Joinville,617979,19.212,97.4911857142857,1,1,2,83.4301285714286,65.0977285714286,22.4216428571429,26.7507,510,NA,NA,NA,NA,4209102,19.212,26.7507,22.421642857142857,43.3269,65.09772857142858,97.49118571428572,83.43012857142857
2023-12-17,202351,358,358,358,358,4209102,1.4150198e-5,57.93077,0,4,420910220235120060,2024-12-23,0.74763656,Joinville,617979,21.4516714285714,97.6794285714286,1,0,1,81.8122285714286,60.2907857142857,24.5932,28.7173428571429,344,NA,NA,NA,NA,4209102,21.451671428571427,28.717342857142857,24.5932,33.387,60.29078571428572,97.67942857142856,81.81222857142858
2023-12-24,202352,229,229,229,229,4209102,0,37.056274,0,2,420910220235220100,2024-12-31,0.50433,Joinville,617979,21.0738428571429,90.4563571428571,1,0,1,72.9880428571429,53.9103,24.7751142857143,29.3639,105,NA,NA,NA,NA,4209102,21.073842857142857,29.3639,24.775114285714285,50.8487,53.9103,90.45635714285714,72.98804285714286
2023-12-31,202401,823,823,823,823,4209102,1,133.17604,0,2,420910220240120060,2025-01-08,2.0688837,Joinville,617979,19.7022571428571,95.6807428571429,1,1,2,86.9951714285714,76.1337428571429,21.6228428571429,24.6289714285714,260,NA,NA,NA,NA,4209102,19.702257142857142,24.62897142857143,21.622842857142857,194.0286,76.13374285714286,95.68074285714286,86.99517142857142
2024-01-07,202402,991,991,991,991,4209102,1,160.36143,0,4,420910220240220100,2025-01-08,2.1493628,Joinville,617979,21.7821714285714,96.7059,1,1,2,83.6830857142857,65.1277571428571,24.9606428571429,28.8984571428571,251,NA,NA,NA,NA,4209102,21.782171428571427,28.898457142857144,24.960642857142854,265.8635,65.12775714285715,96.7059,83.68308571428571
2024-01-14,202403,1259,1259,1259,1259,4209102,1,203.7286,0,4,420910220240320100,2025-01-21,1.7652401,Joinville,617979,22.2639428571429,95.8802428571429,1,1,2,84.5099857142857,66.3555571428572,25.4792285714286,29.8895714285714,336,NA,NA,NA,NA,4209102,22.263942857142855,29.88957142857143,25.47922857142857,241.8241,66.35555714285715,95.88024285714286,84.50998571428572
2024-01-21,202404,1875,1875,1875,1875,4209102,1,303.40836,0,4,420910220240420100,2025-01-29,1.8484032,Joinville,617979,18.1925142857143,96.3547428571429,1,1,2,91.1205428571429,83.1973714285714,19.5720714285714,21.5200142857143,422,NA,NA,NA,NA,4209102,18.192514285714285,21.52001428571429,19.57207142857143,636.7511,83.19737142857143,96.35474285714284,91.12054285714284
2024-01-28,202405,2500,2500,2500,2500,4209102,1,404.5445,0,4,420910220240520100,2025-02-04,1.8165542,Joinville,617979,19.6909857142857,97.4317428571429,1,1,2,87.0112142857143,73.1812857142857,22.4891857142857,26.2310428571429,587,NA,NA,NA,NA,4209102,19.690985714285716,26.231042857142857,22.48918571428571,146.6085,73.18128571428572,97.43174285714286,87.01121428571429
2024-02-04,202406,3671,3671,3671,3671,4209102,1,594.03314,0,4,420910220240620160,2025-02-11,1.9187636,Joinville,617979,21.7694428571429,97.5704142857143,1,1,2,84.0676285714286,64.8585,25.0866428571429,29.2712142857143,1472,NA,NA,NA,NA,4209102,21.769442857142856,29.271214285714287,25.086642857142856,70.2565,64.85849999999999,97.57041428571428,84.06762857142857
2024-02-11,202407,4676,4676,4676,4676,4209102,1,756.66003,0,4,420910220240720100,2025-02-18,1.7548184,Joinville,617979,20.9573142857143,95.2830571428571,1,1,2,84.6754285714286,68.5442571428571,23.6093142857143,27.3219285714286,2210,NA,NA,NA,NA,4209102,20.957314285714286,27.321928571428572,23.609314285714287,338.7207,68.54425714285715,95.28305714285716,84.67542857142857
2024-02-18,202408,5488,5488,5488,5488,4209102,1,888.0561,0,4,420910220240820160,2025-02-26,1.5225878,Joinville,617979,20.7274571428571,96.9680571428571,1,1,2,89.0330571428571,76.3322714285714,22.9696142857143,26.1228285714286,3474,NA,NA,NA,NA,4209102,20.72745714285714,26.12282857142857,22.96961428571429,222.0121,76.33227142857143,96.96805714285716,89.03305714285715
2024-02-25,202409,6475,6475,6475,6475,4209102,1,1047.7703,0,4,420910220240920100,2025-03-07,1.4153727,Joinville,617979,22.2281,96.6971142857143,1,1,2,89.1867,76.5773857142857,24.0887714285714,27.0319142857143,4471,NA,NA,NA,NA,4209102,22.2281,27.031914285714286,24.08877142857143,255.2267,76.57738571428571,96.69711428571428,89.1867
2024-03-03,202410,6397,6397,6397,6397,4209102,1,1035.1484,0,4,420910220241020160,2025-03-11,1.1753727,Joinville,617979,20.6363285714286,97.1968571428571,1,1,2,89.3345142857143,77.4298428571429,22.5786142857143,25.3458857142857,4917,NA,NA,NA,NA,4209102,20.63632857142857,25.34588571428571,22.578614285714288,378.2531,77.42984285714286,97.19685714285714,89.33451428571429
2024-03-10,202411,7112,7112,7112,7112,4209102,1,1150.8481,0,4,420910220241120200,2025-03-18,1.1636077,Joinville,617979,21.4025428571429,97.3295428571429,1,1,2,84.2346714285714,62.2785571428571,24.5521428571429,29.4120857142857,6145,NA,NA,NA,NA,4209102,21.40254285714286,29.412085714285713,24.552142857142854,50.97,62.278557142857146,97.32954285714284,84.23467142857143
2024-03-17,202412,8304,8304,8304,8304,4209102,1,1343.735,0,4,420910220241220160,2025-03-25,1.2571243,Joinville,617979,22.1682285714286,94.5031285714286,1,1,2,84.5893142857143,69.2264428571429,24.3132142857143,27.8345285714286,7464,NA,NA,NA,NA,4209102,22.16822857142857,27.83452857142857,24.313214285714285,304.0657,69.22644285714286,94.50312857142858,84.58931428571428
2024-03-24,202413,8263,8263,8263,8263,4209102,1,1337.1005,0,4,420910220241320200,2025-04-01,1.1452273,Joinville,617979,18.3938714285714,95.4568428571429,1,1,2,83.4336714285714,67.3775714285714,21.5538714285714,25.0774571428571,7624,NA,NA,NA,NA,4209102,18.39387142857143,25.077457142857146,21.55387142857143,19.3856,67.37757142857143,95.45684285714286,83.43367142857143
2024-03-31,202414,8568,8568,8568,8568,4209102,1,1386.4548,0,4,420910220241420160,2025-04-10,1.088618,Joinville,617979,20.4365142857143,97.0234714285714,1,1,2,86.1548857142857,68.8119714285714,23.0693571428571,26.5339571428571,7782,NA,NA,NA,NA,4209102,20.436514285714285,26.533957142857144,23.069357142857143,81.0929,68.81197142857143,97.02347142857144,86.15488571428571
2024-04-07,202415,8588,8588,8588,8588,4209102,0.9947546,1389.6913,0,4,420910220241520200,2025-04-15,1.0402291,Joinville,617979,19.7135428571429,97.5980428571429,1,1,2,89.7030285714286,77.2582285714286,21.9161857142857,24.8149285714286,7980,NA,NA,NA,NA,4209102,19.71354285714286,24.81492857142857,21.916185714285714,152.0682,77.25822857142857,97.59804285714286,89.70302857142858
2024-04-14,202416,8226,8226,8226,8226,4209102,0.065891236,1331.1132,0,4,420910220241620200,2025-04-23,0.9769083,Joinville,617979,17.9820285714286,96.1947285714286,0,0,2,85.9178428571429,69.5821714285714,20.6179571428571,23.8558714285714,7631,NA,NA,NA,NA,4209102,17.98202857142857,23.85587142857143,20.617957142857144,440.6176,69.58217142857143,96.19472857142856,85.91784285714286
2024-04-21,202417,7491,7491,7491,7491,4209102,9.332535e-13,1212.1771,0,4,420910220241720200,2025-04-29,0.89411575,Joinville,617979,18.0713285714286,96.9167571428571,1,0,2,86.9533142857143,69.8228571428571,21.1352,25.7507,6940,NA,NA,NA,NA,4209102,18.071328571428573,25.7507,21.1352,78.0141,69.82285714285715,96.91675714285714,86.95331428571428
2024-04-28,202418,6579,6579,6579,6579,4209102,0,1064.5992,0,4,420910220241820200,2025-05-06,0.81951797,Joinville,617979,20.7484571428571,94.7102714285714,1,0,2,82.9850857142857,65.9582857142857,23.7540857142857,28.1891857142857,5937,NA,NA,NA,NA,4209102,20.74845714285714,28.189185714285713,23.754085714285715,21.8299,65.95828571428571,94.71027142857145,82.98508571428572
2024-05-05,202419,6164,6164,6164,6164,4209102,0,997.4449,0,4,420910220241920260,2025-05-16,0.83225113,Joinville,617979,19.8013285714286,93.4603428571429,1,0,2,81.9021285714286,62.1374142857143,23.1256571428571,27.7133571428571,5479,NA,NA,NA,NA,4209102,19.80132857142857,27.71335714285714,23.125657142857143,23.0637,62.137414285714286,93.46034285714286,81.90212857142858
2024-05-12,202420,5174,5174,5174,5174,4209102,0,837.2453,0,4,420910220242020200,2025-05-20,0.7732255,Joinville,617979,17.0473285714286,92.6185,0,0,2,83.1207285714286,71.2718142857143,19.1371428571429,22.4963285714286,4659,NA,NA,NA,NA,4209102,17.047328571428572,22.49632857142857,19.137142857142855,226.5013,71.27181428571429,92.6185,83.12072857142857
2024-05-19,202421,3146,3146,3146,3146,4209102,0,509.0788,0,4,420910220242120260,2025-05-28,0.5318787,Joinville,617979,15.1377428571429,94.3146285714286,0,0,2,84.1991857142857,70.1381714285714,18.0764857142857,21.9332142857143,2717,NA,NA,NA,NA,4209102,15.137742857142856,21.93321428571429,18.076485714285717,305.4809,70.13817142857143,94.31462857142856,84.19918571428572
2024-05-26,202422,2168,2168,2168,2168,4209102,0,350.82098,0,4,420910220242220200,2025-06-03,0.44947115,Joinville,617979,11.4738,93.4448714285714,0,0,2,81.4512571428571,66.8196285714286,14.5011142857143,18.0455714285714,1938,NA,NA,NA,NA,4209102,11.4738,18.045571428571428,14.501114285714284,173.59390000000002,66.81962857142857,93.44487142857145,81.45125714285714
2024-06-02,202423,2161,2161,2161,2161,4209102,0,349.68826,0,4,420910220242320260,2025-06-10,0.61544716,Joinville,617979,13.3378142857143,95.7044571428571,0,0,2,85.3207857142857,66.6911,17.1881714285714,22.5770142857143,1880,NA,NA,NA,NA,4209102,13.337814285714286,22.577014285714284,17.18817142857143,12.218,66.6911,95.70445714285714,85.32078571428572
2024-06-09,202424,1869,1869,1869,1869,4209102,0,302.43747,0,4,420910220242420200,2025-06-17,0.73078793,Joinville,617979,15.9950857142857,93.2084571428571,0,0,2,81.5294285714286,60.3309714285714,19.9506714285714,25.6861285714286,1631,NA,NA,NA,NA,4209102,15.995085714285716,25.686128571428572,19.95067142857143,4.5451,60.33097142857143,93.20845714285714,81.52942857142857
2024-06-16,202425,1543,1543,1543,1543,4209102,0,249.68486,0,4,420910220242520260,2025-06-24,0.7292478,Joinville,617979,16.5478428571429,93.4343571428571,0,0,2,81.9096714285714,63.4386428571429,19.7424142857143,24.3862142857143,1324,NA,NA,NA,NA,4209102,16.547842857142857,24.386214285714285,19.74241428571429,7.172499999999999,63.43864285714286,93.43435714285714,81.90967142857143
2024-06-23,202426,1083,1083,1083,1083,4209102,0,175.24867,0,4,420910220242620300,2025-07-01,0.59114057,Joinville,617979,14.6580142857143,92.2737857142857,0,0,2,80.4665428571429,64.0993571428571,17.6900714285714,21.8823714285714,947,NA,NA,NA,NA,4209102,14.658014285714286,21.882371428571428,17.69007142857143,215.3175,64.09935714285714,92.27378571428572,80.46654285714285
2024-06-30,202427,707,707,707,707,4209102,0,114.40518,0,4,420910220242720260,2025-07-09,0.47298923,Joinville,617979,9.65708571428571,91.7440428571429,0,0,2,80.4590714285714,64.1138428571429,13.9058571428571,19.4965857142857,593,NA,NA,NA,NA,4209102,9.657085714285714,19.496585714285715,13.905857142857142,12.6149,64.11384285714286,91.74404285714286,80.45907142857143
2024-07-07,202428,384,384,384,384,4209102,0,62.138035,0,4,420910220242820300,2025-07-15,0.34656966,Joinville,617979,11.1704285714286,95.9810857142857,0,0,1,92.1901,85.0827571428571,12.5054142857143,14.6389571428571,309,NA,NA,NA,NA,4209102,11.170428571428571,14.638957142857144,12.505414285714286,475.1366,85.08275714285715,95.98108571428573,92.1901
2024-07-14,202429,281,281,281,281,4209102,0,45.470802,0,1,420910220242920300,2025-07-23,0.3776484,Joinville,617979,13.0679,97.8909,0,0,1,92.0084571428571,80.1575428571429,15.1923857142857,18.4338285714286,222,NA,NA,NA,NA,4209102,13.0679,18.43382857142857,15.192385714285717,195.3679,80.15754285714286,97.8909,92.00845714285714
2024-07-21,202430,337,337,337,337,4209102,5.0388144e-7,54.532597,0,1,420910220243020300,2025-07-29,0.70795375,Joinville,617979,12.4157857142857,95.8306571428571,0,0,1,82.4733571428571,59.3089571428571,16.8866857142857,22.9578428571429,244,NA,NA,NA,NA,4209102,12.415785714285716,22.957842857142857,16.886685714285715,1.2279,59.30895714285714,95.83065714285716,82.47335714285714
2024-07-28,202431,273,273,273,273,4209102,0.0019765242,44.176258,0,1,420910220243120300,2025-08-05,0.79249007,Joinville,617979,14.2939428571429,95.8988285714286,0,0,1,88.6181857142857,74.1393428571429,16.6836428571429,20.2098714285714,173,NA,NA,NA,NA,4209102,14.293942857142858,20.20987142857143,16.683642857142857,144.0135,74.13934285714286,95.89882857142857,88.61818571428572
2024-08-04,202432,286,286,286,286,4209102,0.18369159,46.27989,0,1,420910220243220300,2025-08-12,0.9287227,Joinville,617979,14.9690714285714,96.3160857142857,0,0,1,83.4189428571429,61.9933142857143,18.189,22.5679571428571,151,NA,NA,NA,NA,4209102,14.969071428571429,22.567957142857143,18.189,53.0233,61.99331428571429,96.31608571428572,83.41894285714285
2024-08-11,202433,358,358,358,358,4209102,0.9924406,57.93077,0,1,420910220243320300,2025-08-21,1.209634,Joinville,617979,8.2813,90.2911857142857,0,1,1,73.3309714285714,50.5255428571429,14.0680714285714,21.190342857142898,127,NA,NA,NA,NA,4209102,8.2813,21.190342857142856,14.068071428571429,0.2782,50.52554285714286,90.29118571428572,73.33097142857143
2024-08-18,202434,408,408,408,408,4209102,0.9999055,66.02166,0,3,420910220243420350,2025-08-28,1.3233774,Joinville,617979,15.8524571428571,95.1690571428571,0,1,1,83.5967428571429,65.5077285714286,19.0127857142857,23.4972571428571,92,NA,NA,NA,NA,4209102,15.852457142857142,23.497257142857144,19.012785714285712,110.0986,65.50772857142857,95.16905714285714,83.59674285714286
2024-08-25,202435,414,414,414,414,4209102,0.99040407,66.99257,0,3,420910220243520300,2025-09-02,1.1849816,Joinville,617979,9.36595714285714,93.6506,0,1,1,79.2142142857143,58.5972285714286,13.9735857142857,19.5875428571429,37,NA,NA,NA,NA,4209102,9.365957142857145,19.587542857142857,13.973585714285717,26.426399999999997,58.59722857142857,93.6506,79.21421428571429
