epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202320,4209102,11.839985714285714,21.99332857142857,16.409871428571428,1.5645,57.62037142857143,95.66205714285715,81.02764285714285
202321,4209102,15.28657142857143,23.7621,18.8609,4.2915,63.78754285714285,98.23837142857143,86.00561428571429
202322,4209102,13.351742857142858,20.143642857142858,16.314514285714285,126.15559999999999,68.7268,94.66701428571429,85.59598571428572
202323,4209102,13.663457142857142,23.79992857142857,17.918071428571427,18.3061,58.21371428571429,94.40127142857142,81.45612857142856
202324,4209102,12.509614285714285,17.262785714285716,14.543214285714287,479.8216,76.22262857142857,92.17661428571428,84.6928
202325,4209102,11.687642857142857,20.986757142857144,15.533171428571428,23.4957,63.763,94.5423,83.64628571428571
202326,4209102,13.642557142857143,22.676571428571428,17.456214285714285,16.625700000000002,62.499385714285715,91.3804,80.87164285714286
202327,4209102,13.124185714285714,20.904471428571426,16.41292857142857,22.398500000000002,65.71185714285714,94.86914285714285,84.1931
202328,4209102,13.653242857142857,18.851514285714284,15.934057142857142,250.60549999999998,72.47422857142857,91.72448571428572,83.37378571428572
202329,4209102,12.305528571428571,17.080757142857145,14.159357142857143,114.2927,77.67317142857144,96.38111428571429,89.62931428571429
202330,4209102,14.272042857142857,21.7384,17.320685714285716,87.5175,67.78057142857143,94.32728571428571,84.17692857142858
202331,4209102,12.199385714285714,22.6835,16.658871428571427,9.5522,59.912885714285714,94.24955714285714,81.87901428571429
202332,4209102,15.0593,21.927942857142856,17.623585714285714,297.06780000000003,72.24015714285714,96.94242857142856,87.56221428571429
202333,4209102,14.522614285714285,22.10674285714286,17.6544,54.394,65.64158571428571,95.0429857142857,83.51577142857143
202334,4209102,15.029828571428572,23.236485714285713,18.55842857142857,98.2785,58.02137142857143,90.72692857142857,76.7915
202335,4209102,12.161957142857142,18.358514285714286,14.841,40.8561,69.93768571428572,91.94865714285714,83.0289
202336,4209102,16.2768,23.936642857142857,19.60324285714286,127.06700000000001,70.06648571428572,92.37284285714286,83.28045714285714
202337,4209102,15.714942857142857,23.922057142857142,19.02347142857143,37.727000000000004,61.17212857142857,94.96767142857144,81.82358571428571
202338,4209102,17.6843,28.464528571428573,22.227642857142857,43.801300000000005,60.352514285714285,95.47265714285714,81.53758571428571
202339,4209102,17.4542,23.3553,19.832857142857144,107.62389999999999,72.34422857142857,93.7076,85.7111
202340,4209102,16.426157142857143,21.452485714285714,18.402842857142858,504.682,80.38284285714286,95.63907142857143,90.02487142857143
202341,4209102,15.677014285714286,20.2107,17.52617142857143,473.29130000000004,78.52958571428572,96.52537142857143,89.56377142857143
202342,4209102,16.047485714285713,20.903042857142857,17.997685714285716,141.986,76.85525714285714,96.54977142857143,88.65317142857143
202343,4209102,17.401385714285716,23.353214285714287,19.717542857142856,125.0906,74.21182857142857,97.4177,88.03105714285714
202344,4209102,18.216628571428572,24.240928571428572,20.844842857142858,279.6627,73.52504285714285,94.08385714285714,85.64801428571428
202345,4209102,15.593714285714285,25.552014285714286,20.0568,10.7966,62.42017142857143,95.23154285714286,80.21932857142856
202346,4209102,21.406014285714285,29.734328571428573,24.742385714285714,99.2213,64.68035714285715,96.63321428571429,85.39261428571429
202347,4209102,18.93787142857143,24.642114285714285,21.485285714285716,141.052,71.0364,95.7586,84.86862857142857
202348,4209102,19.70585714285714,25.846114285714286,22.22812857142857,170.8938,73.65357142857142,96.70644285714286,88.21722857142858
202349,4209102,20.70297142857143,25.445257142857145,22.852414285714286,284.5741,76.87684285714286,96.71345714285715,88.62062857142857
202350,4209102,19.212,26.750700000000002,22.421642857142857,43.3269,65.09772857142858,97.49118571428572,83.43012857142857
202351,4209102,21.451671428571427,28.717342857142857,24.5932,33.387,60.29078571428572,97.67942857142857,81.81222857142858
202352,4209102,21.073842857142857,29.3639,24.775114285714285,50.8487,53.9103,90.45635714285714,72.98804285714286
202401,4209102,19.702257142857142,24.62897142857143,21.622842857142857,194.0286,76.13374285714286,95.68074285714286,86.99517142857142
202402,4209102,21.782171428571427,28.898457142857144,24.960642857142858,265.8635,65.12775714285715,96.7059,83.68308571428571
202403,4209102,22.263942857142858,29.88957142857143,25.47922857142857,241.82410000000002,66.35555714285715,95.88024285714286,84.50998571428572
202404,4209102,18.192514285714285,21.520014285714286,19.57207142857143,636.7511,83.19737142857143,96.35474285714285,91.12054285714285
202405,4209102,19.690985714285716,26.231042857142857,22.489185714285714,146.6085,73.18128571428572,97.43174285714286,87.01121428571429
202406,4209102,21.769442857142856,29.271214285714287,25.086642857142856,70.2565,64.85849999999999,97.57041428571429,84.06762857142857
202407,4209102,20.957314285714286,27.321928571428572,23.609314285714287,338.7207,68.54425714285715,95.28305714285715,84.67542857142857
202408,4209102,20.72745714285714,26.12282857142857,22.969614285714286,222.0121,76.33227142857143,96.96805714285715,89.03305714285715
202409,4209102,22.2281,27.031914285714286,24.08877142857143,255.2267,76.57738571428571,96.69711428571429,89.1867
202410,4209102,20.63632857142857,25.345885714285714,22.578614285714288,378.2531,77.42984285714286,97.19685714285714,89.33451428571429
